duration,num_actors,avg_width,avg_height,regions_in_event,type
589,2,34.388416058809256,35.914019489289046,5244,Misc
76,2,86.76288444987831,69.40545781405865,1777,Misc
308,2,61.109591953371876,55.99501719991883,2572,Misc
94,2,130.32611516411166,106.98649054034948,2076,Misc
565,2,35.65569240851762,36.21364269696142,5231,Misc
87,2,112.83636300119963,91.89846934374067,1956,Misc
75,2,38.16633371057889,38.44624566224573,1044,Misc
74,2,39.02183718041257,38.56081005237319,1073,Misc
803,2,25.252906478935117,30.171764112496874,24292,Misc
89,2,118.81986254913521,97.06030166521823,1997,Misc
481,2,23.30273666568522,28.41461526834529,9983,Misc
631,2,32.21051206354964,35.39909582547069,5267,Misc
369,2,41.16860464862587,41.266905096472065,2711,Misc
66,2,61.28070898174114,47.42255033671542,1602,Misc
889,2,25.67685160656566,30.802761400236022,27204,Misc
487,2,39.76876339786978,37.18609951231785,5187,Misc
555,2,36.166223261980775,36.33434793379911,5225,Misc
792,2,23.76649732835333,33.402670356649615,5358,Misc
735,2,26.747211571239767,34.1074031190135,5326,Misc
565,2,23.27870008118119,29.676094854663475,8783,Misc
63,2,52.699585604457816,40.39246002431577,1529,Misc
478,2,23.66801246368683,27.812817730532085,13406,Misc
311,2,49.0047589887622,39.369773677489476,5088,Misc
356,2,46.63783864923407,38.81016072124862,5113,Misc
475,2,23.304520387802203,28.321002590643037,10072,Misc
84,2,105.47829044914491,85.55082338526859,1906,Misc
63,2,52.02802776020129,40.302528635869706,1507,Misc
69,2,45.78698232643704,39.46676164124138,1299,Misc
632,2,24.419835539095715,28.931826513801163,18570,Misc
73,2,41.151020023681355,38.84593868423762,1144,Misc
339,2,47.50270921066516,39.01464279171181,5104,Misc
313,2,48.87482460852162,39.33905318325508,5090,Misc
72,2,41.882971152537664,38.94395761418637,1168,Misc
71,2,43.58734313742677,39.17219787724119,1225,Misc
79,2,92.89047066919606,74.69159051050511,1819,Misc
70,2,72.15992952579028,56.80781255439714,1677,Misc
388,2,34.78035487063455,36.54864027652094,2755,Misc
649,2,23.254495599120233,30.946385981598922,7575,Misc
629,2,32.322122400006435,35.42548395070184,5266,Misc
68,2,46.19692936855146,39.521659528299075,1312,Misc
90,2,119.3137874364955,97.48639970826699,2001,Misc
70,2,44.52034602091083,39.297140569004085,1256,Misc
521,2,37.9661187674712,36.75989873410739,5206,Misc
409,2,27.903572657942487,31.469552777407394,2803,Misc
540,2,23.285668146301024,29.31039930822121,9131,Misc
90,2,120.87311104771567,98.83159359548243,2011,Misc
405,2,29.164206662038108,32.40063801656796,2794,Misc
413,2,23.349644010005143,27.338960106792815,11219,Misc
535,2,23.287289302306746,29.225318368077232,9212,Misc
65,2,50.02644872621065,40.03448801487066,1440,Misc
73,2,40.72661639959186,38.789104850038036,1130,Misc
677,2,23.246431852547545,31.369584697247653,7172,Misc
66,2,49.194898246986455,39.92313127948414,1412,Misc
444,2,42.01421858849381,37.71699436177527,5163,Misc
594,2,23.27031348867681,30.116237057116273,8364,Misc
290,2,67.19308092669561,60.48819029159768,2530,Misc
545,2,23.284272971988752,29.383620356494216,9061,Misc
65,2,58.719592909148474,45.213132316933724,1584,Misc
65,2,50.37391437166575,40.081018731770676,1452,Misc
222,2,53.67561988790394,40.47410922791178,5038,Misc
728,2,27.13420069468053,34.19889928125651,5322,Misc
549,2,24.012439522210393,28.32546081943141,15771,Misc
115,2,124.65116333673168,102.92586231111119,2130,Misc
68,2,67.37779413305891,52.6823704384369,1644,Misc
65,2,58.40890223319938,44.945106363184124,1582,Misc
700,2,23.239649605367745,31.725528211820127,6834,Misc
630,2,24.41251817515783,28.920935394886765,18519,Misc
707,2,28.20358606430467,34.451734958935205,5310,Misc
463,2,23.30806011252657,28.135232000806244,10249,Misc
515,2,23.847695732433905,28.080257188711954,14640,Misc
360,2,44.251997346373486,43.5442523821086,2689,Misc
372,2,40.10809532460081,40.48362892401925,2718,Misc
372,2,40.17465018317024,40.532785337543785,2718,Misc
156,2,111.14432939649103,92.9499187234455,2224,Misc
206,2,94.84242600848411,80.90957904874037,2338,Misc
657,2,24.544026232509736,29.116671168449454,19423,Misc
743,2,24.964162182234254,29.741998899515895,22308,Misc
274,2,50.90298495655706,39.81857283127199,5068,Misc
82,2,100.70306044399676,81.4313383939866,1873,Misc
89,2,117.04392024640191,95.52823563832418,1985,Misc
70,2,43.81678427689937,39.20292339167884,1233,Misc
301,2,63.38474885328986,57.67541373008197,2556,Misc
479,2,40.1731316419261,37.28170463458884,5182,Misc
72,2,41.50943673727692,38.89393590885736,1156,Misc
540,2,23.969611387599006,28.261715690598926,15477,Misc
503,2,38.90906962182434,36.98284139355473,5196,Misc
340,2,47.448863370061495,39.001911974565886,5105,Misc
742,2,26.38057991220278,34.02072008911225,5330,Misc
571,2,35.32945444036899,36.136509981193704,5234,Misc
647,2,24.49161650476036,29.03866485606219,19063,Misc
746,2,26.162828068748045,33.969236838574595,5332,Misc
219,2,90.3724534401593,77.6081248088116,2369,Misc
454,2,23.310662339875016,27.998662819004494,10379,Misc
766,2,25.10966901714452,33.720237562841824,5343,Misc
425,2,43.02663087547774,37.95635984585683,5152,Misc
72,2,42.07100624165123,38.969138254670554,1175,Misc
859,2,25.525823308400128,30.5779718218136,26166,Misc
69,2,69.3118382647748,54.350827405848136,1657,Misc
429,2,42.78558833204841,37.899369955637205,5155,Misc
522,2,37.938600911805594,36.7533926644686,5206,Misc
463,2,23.595398494003337,27.704739550277147,12907,Misc
719,2,23.23424858265306,32.00898278909902,6564,Misc
292,2,49.99140225313422,39.603046569994355,5078,Misc
615,2,33.05111006032503,35.59783911316384,5258,Misc
70,2,72.635152369299,57.217776759103096,1680,Misc
180,2,103.43648981073153,87.2570247980062,2278,Misc
93,2,128.75900236077112,105.63457708988798,2065,Misc
69,2,46.00684820135124,39.496204888121824,1306,Misc
343,2,47.28064150785998,38.96213913893691,5107,Misc
472,2,23.639211618158345,27.769950731412084,13208,Misc
84,2,104.63992747081929,84.82758624219159,1900,Misc
68,2,67.18312366057341,52.514432540412045,1642,Misc
91,2,122.73220612451965,100.43539367589818,2024,Misc
710,2,28.05762398992834,34.41722502356616,5312,Misc
384,2,36.16107843850803,37.5684218540696,2746,Misc
440,2,42.23754027557952,37.7697944951028,5160,Misc
514,2,23.842507686843355,28.072535333964858,14604,Misc
291,2,50.04688415313906,39.61616420203336,5077,Misc
70,2,71.1313519028599,55.920481457159504,1670,Misc
187,2,101.06900476912531,85.50843609659768,2294,Misc
187,2,100.82716421625209,85.32981631617042,2296,Misc
596,2,24.241955427981562,28.667070864212512,17348,Misc
67,2,48.084757870037585,39.77446729421036,1375,Misc
80,2,95.63531149990833,77.05950380334895,1838,Misc
651,2,31.159370393602494,35.150573520970845,5279,Misc
409,2,43.86625193257915,38.154872154885474,5143,Misc
479,2,23.303301983396512,28.384946462760173,10011,Misc
747,2,26.10036937197614,33.954469676638574,5333,Misc
76,2,85.77689712631604,68.55486842325861,1770,Misc
442,2,42.1250225792724,37.743191842023066,5162,Misc
524,2,37.7954930551203,36.719557554176326,5208,Misc
771,2,24.874437824138447,33.66462165506504,5346,Misc
67,2,65.19830486285255,50.802173395028376,1629,Misc
81,2,99.03609600950054,79.99328515644521,1861,Misc
259,2,77.45672558117519,68.06876324673615,2459,Misc
611,2,24.317915291877974,28.78012905257655,17870,Misc
76,2,36.76487315701361,38.258569657099756,998,Misc
752,2,23.2247464288895,32.50767148577202,6090,Misc
65,2,58.517201861170335,45.038534049705355,1583,Misc
541,2,36.93872869004251,36.51699203849928,5217,Misc
620,2,32.78678202347071,35.53534381425113,5261,Misc
247,2,52.33304687705876,40.15668356764725,5053,Misc
561,2,24.072885402175327,28.41542809072912,16187,Misc
67,2,65.13480325822235,50.747391969439576,1628,Misc
635,2,23.25840123567529,30.74141173557172,7770,Misc
225,2,88.46013444152575,76.19571487348594,2382,Misc
76,2,86.3649228137597,69.06214513899813,1774,Misc
71,2,73.81289942513723,58.233793016921354,1688,Misc
442,2,23.49185923650685,27.550632364236453,12196,Misc
65,2,59.02919257311795,45.48021707885163,1586,Misc
70,2,44.01282699543543,39.22917637051524,1240,Misc
389,2,34.60587652401348,36.41977320442529,2757,Misc
63,2,52.9570366924755,40.42693647932317,1538,Misc
297,2,49.693795471531004,39.532683149616844,5081,Misc
91,2,121.63541744354568,99.48921841208697,2017,Misc
248,2,52.28072046969875,40.144311991374416,5053,Misc
724,2,27.31750631875757,34.24223838332607,5320,Misc
69,2,45.15176411668315,39.381696659783785,1278,Misc
622,2,24.369535483894445,28.85696022489599,18224,Misc
82,2,100.19045791127684,80.98912756063274,1869,Misc
429,2,23.31773109347306,27.627682975210593,10732,Misc
315,2,58.82878410617571,54.31044696542842,2588,Misc
88,2,115.96940616293362,94.60127617563933,1978,Misc
929,2,25.870251387540787,31.09061642979305,28532,Misc
757,2,25.02896322252873,29.838448364325224,22754,Misc
563,2,35.78018715616145,36.24307709430972,5229,Misc
69,2,45.46259185666037,39.42332102686217,1288,Misc
65,2,59.47576552640149,45.86546565883221,1590,Misc
83,2,104.30659449770037,84.54002728097247,1898,Misc
409,2,43.826562487252936,38.14548834611944,5143,Misc
644,2,31.497154393666474,35.23043607472471,5275,Misc
276,2,71.59951691002662,63.74271736928729,2499,Misc
667,2,30.30086185340931,34.94759562851194,5288,Misc
694,2,24.724697185252666,29.385580689337697,20664,Misc
90,2,120.36951775848841,98.3971548366278,2008,Misc
477,2,23.303894765846163,28.353836262422174,10041,Misc
502,2,38.943422382662774,36.99096344554219,5196,Misc
287,2,67.96623224669135,61.059228181537804,2525,Misc
123,2,122.08714948444246,101.03212039782497,2148,Misc
584,2,34.65079464014614,35.97605387680269,5241,Misc
234,2,85.6088691768521,74.08981340466636,2402,Misc
422,2,43.17046894958217,37.99036760206447,5150,Misc
63,2,54.23452162346878,41.343960816028385,1554,Misc
403,2,44.157744701995945,38.22379003424625,5140,Misc
74,2,39.443533913838245,38.617281394439225,1087,Misc
224,2,53.55071220328027,40.44457719952785,5040,Misc
377,2,38.471851947910025,39.275124274167304,2730,Misc
81,2,98.9693429116821,79.93569873981437,1861,Misc
75,2,37.89109410998791,38.40938706600092,1035,Misc
96,2,131.0390883883539,107.64388729306964,2086,Misc
503,2,38.925655600279995,36.986762830318234,5196,Misc
559,2,35.983693305118656,36.29119222337816,5227,Misc
92,2,126.1368890058114,103.37253806777777,2047,Misc
71,2,72.75634520840595,57.32232713284711,1681,Misc
74,2,39.97733100070136,38.68876460855194,1105,Misc
91,2,123.41118647432789,101.0211349611127,2029,Misc
88,2,115.34459221784269,94.06226304614171,1973,Misc
315,2,48.75978621666721,39.31185456001807,5091,Misc
780,2,24.364053889036754,33.54395115425848,5351,Misc
270,2,73.76568350240223,65.34261530411302,2484,Misc
541,2,36.94794857398594,36.519171903374165,5217,Misc
240,2,52.705313817307754,40.2446989518004,5049,Misc
87,2,113.8333658081618,92.75856154770128,1963,Misc
70,2,44.053854034412424,39.234670489317644,1241,Misc
69,2,45.24476033439242,39.394150209467334,1281,Misc
701,2,24.75456799408266,29.4300402151722,20869,Misc
75,2,84.53829374555902,67.48635276397542,1762,Misc
466,2,40.87776666336397,37.448302082264796,5175,Misc
74,2,39.06171928746087,38.56615084809419,1074,Misc
366,2,42.10218036653562,41.95643002421514,2704,Misc
67,2,64.01505472405535,49.78140974962231,1621,Misc
93,2,127.16809329912827,104.26213513528754,2055,Misc
83,2,102.19889128445485,82.7217584763953,1883,Misc
363,2,46.232427937901825,38.71430912756736,5118,Misc
213,2,92.52907566433966,79.20097341741351,2354,Misc
291,2,66.85403505167054,60.2377761280827,2532,Misc
216,2,53.9782683146127,40.545664648659866,5035,Misc
67,2,65.41727217484619,50.991071637493484,1630,Misc
632,2,32.17681485263875,35.39112876570108,5268,Misc
73,2,79.87260425959111,63.46136594853289,1730,Misc
917,2,25.81278541152561,31.00508442897605,28137,Misc
353,2,46.47227582130386,45.184116536270196,2674,Misc
499,2,23.29767337801955,28.680344953393817,9730,Misc
673,2,23.247525101736777,31.31220917724633,7227,Misc
94,2,129.8394499693418,106.56665527304878,2073,Misc
740,2,26.49685529676117,34.048211175569236,5328,Misc
65,2,49.85965217273808,40.01215152402316,1435,Misc
308,2,49.143136553585684,39.4024904009191,5087,Misc
593,2,34.172832130118834,35.863048800652976,5246,Misc
659,2,30.729511255701155,35.048941565340236,5283,Misc
743,2,26.349514448008403,34.013375255420776,5330,Misc
87,2,112.37161547596196,91.49754196372169,1953,Misc
71,2,74.9211289231476,59.18983801978569,1696,Misc
287,2,50.22411204796846,39.65806634149176,5075,Misc
151,2,112.85171927946641,94.210971108488,2212,Misc
82,2,100.33266143604908,81.11180338679716,1870,Misc
581,2,24.17304552580385,28.564505794965157,16875,Misc
88,2,115.35673542839402,94.07273872449821,1973,Misc
377,2,45.52517453739686,38.54709261433782,5125,Misc
66,2,61.31429097773841,47.45152077967605,1602,Misc
422,2,23.666882449959104,28.34039736613528,2833,Misc
751,2,25.909660908854104,33.909380315139764,5335,Misc
326,2,48.2168370141286,39.18348462578453,5097,Misc
94,2,129.30620530291552,106.10663692887351,2069,Misc
366,2,42.0484114058505,41.91671708179389,2705,Misc
626,2,24.390598887242163,28.888310863261026,18369,Misc
81,2,98.43775850225258,79.4771126625189,1857,Misc
130,2,119.66723012531907,99.24480450128519,2165,Misc
503,2,23.790965783450897,27.995820685945837,14250,Misc
597,2,34.00120324481705,35.822470439701796,5248,Misc
86,2,111.10126770492941,90.40164112316843,1944,Misc
733,2,24.91079446257148,29.662566717930876,21942,Misc
556,2,36.144384441866336,36.32918456328725,5225,Misc
641,2,31.672835176891542,35.27197242929205,5273,Misc
576,2,35.07563154900245,36.07649842261816,5237,Misc
569,2,23.27738544290521,29.7450892389639,8717,Misc
80,2,96.3640630927966,77.6881816358386,1843,Misc
81,2,97.28851555975314,78.48568627094002,1849,Misc
777,2,25.128816150412636,29.98706884032811,23439,Misc
93,2,127.35084092469548,104.41978745777354,2056,Misc
87,2,112.90144563357694,91.95461468689322,1957,Misc
858,2,25.523671649017334,30.574769305388255,26152,Misc
280,2,50.62730221383937,39.75339292975169,5071,Misc
79,2,93.27806698475092,75.02596125346052,1822,Misc
761,2,23.222194941381474,32.64157775708862,5962,Misc
682,2,29.528669295984695,34.76502549607828,5296,Misc
285,2,68.65246186528688,61.566067015389066,2520,Misc
214,2,54.070358052187046,40.56743750236465,5034,Misc
337,2,51.5693193449231,48.948715914664305,2639,Misc
527,2,37.68057948280678,36.69238844212781,5209,Misc
600,2,24.261574859308226,28.69627230361412,17483,Misc
509,2,23.294623093504452,28.840428914058712,9578,Misc
90,2,120.48684563686469,98.49837099449013,2009,Misc
149,2,113.36577282361843,94.59064329370841,2209,Misc
63,2,54.43020766099343,41.51277481948311,1555,Misc
78,2,90.2873900984903,72.44597064914569,1801,Misc
89,2,117.96016374138405,96.31865857541192,1991,Misc
73,2,41.02252253450801,38.82873099660204,1140,Misc
791,2,23.79078354116533,33.40841236626466,5357,Misc
751,2,25.91574317109627,33.91081834949061,5335,Misc
91,2,122.17569204397562,99.95530132437445,2020,Misc
548,2,36.579363810476394,36.43202709934834,5221,Misc
86,2,109.9575115641462,89.4149480737104,1936,Misc
243,2,82.72664836713463,71.9610486377231,2422,Misc
410,2,43.775217538140836,38.133348816841334,5144,Misc
303,2,49.40473616730298,39.46434061646669,5084,Misc
823,2,25.354046264946113,30.32229994012189,24986,Misc
76,2,36.645711983497904,38.24261223827905,994,Misc
860,2,25.53192816234896,30.587058248411513,26208,Misc
460,2,23.579727178747945,27.681414462248128,12799,Misc
474,2,23.646567700794662,27.780899478996098,13258,Misc
618,2,24.353834474702477,28.833590940596693,18116,Misc
617,2,24.34589462694195,28.821773320637345,18062,Misc
670,2,23.24830506100883,31.271275628651427,7266,Misc
697,2,28.746583280881687,34.580116245168014,5304,Misc
452,2,23.542907093726868,27.626611677009205,12546,Misc
81,2,98.64522175602772,79.65608660916605,1859,Misc
572,2,35.305692291815234,36.13089187652971,5234,Misc
490,2,39.592173559577404,37.14434822910035,5189,Misc
64,2,56.88223287678861,43.628082577187634,1572,Misc
473,2,23.30504417234793,28.293513514066735,10098,Misc
545,2,23.99410753063397,28.2981755973362,15646,Misc
250,2,52.16579009491138,40.11713890670294,5054,Misc
226,2,88.07130310099217,75.90852991693421,2385,Misc
73,2,40.57098860332217,38.76826401865019,1125,Misc
82,2,100.94925404505727,81.6437241520391,1874,Misc
374,2,45.665784902550826,38.58033724061772,5124,Misc
548,2,23.283498885005788,29.424245717675696,9023,Misc
188,2,100.71905438174612,85.24996802492208,2297,Misc
525,2,23.290159756657584,29.074672190937005,9355,Misc
76,2,87.10477060470843,69.70039541539543,1779,Misc
516,2,38.23887406489269,36.82438649728696,5203,Misc
206,2,94.67588414850032,80.78657374582971,2339,Misc
239,2,52.78544917541956,40.263645421566814,5048,Misc
71,2,74.11558166156229,58.49491026755356,1690,Misc
330,2,47.994141836068344,39.13083261851008,5099,Misc
94,2,128.94264540329536,105.79300186871882,2067,Misc
358,2,46.50015718381234,38.777608577182974,5115,Misc
229,2,87.19014976402657,75.25772336814981,2391,Misc
409,2,27.860168213134635,31.437494909903222,2803,Misc
671,2,24.61232646314428,29.21832880636884,19892,Misc
643,2,23.256062918490883,30.864130476829313,7653,Misc
